"Target","Source","n","Weight"
"altran","iot_automotive",1,1
"altran","irmsecurity",1,1
"altran_na","irmsecurity",1,1
"alvinfoo","alternative200",1,1
"alvinfoo","andrewmorrisuk",1,1
"alvinfoo","azhaamir",1,1
"alvinfoo","bedfordcj",1,1
"alvinfoo","billmew",1,1
"alvinfoo","deeproboticsltd",1,1
"alvinfoo","dinisguarda",1,1
"alvinfoo","doongagali",1,1
"alvinfoo","elias_me_em",1,1
"alvinfoo","grabritain",1,1
"alvinfoo","ianmcalvert",1,1
"alvinfoo","jrobertson",2,2
"alvinfoo","lynxpro_uk",1,1
"alvinfoo","mahmoodaziz64",2,2
"alvinfoo","miningdr",1,1
"alvinfoo","mkazimierowicz",1,1
"alvinfoo","oyecir",1,1
"alvinfoo","prazzell",1,1
"alvinfoo","prima_felicitas",1,1
"alvinfoo","pytheasthe",1,1
"alvinfoo","shipsaltwellcen",1,1
"alvinfoo","techpearce",1,1
"alvinfoo","tunnelbreeze",1,1
"alwaysintao","alamgirahmed",1,1
"amadeus2k","andrewmorrisuk",1,1
"amanda_healy","jacobussystems",1,1
"amandaleighy","usefulinfo101",1,1
"amar4now","dinisguarda",1,1
"amaramccleary","francmolica",1,1
"amazingreality","vacancies_bot",17,17
"ambercyclist","savewatfordmet",1,1
"amdocsnetwork","keithdyer",1,1
"amdocstech","andrewmorrisuk",1,1
"amdocstech","userexperienceu",1,1
"amirsabirovic","gdprai",1,1
"amitchampaneri1","amitchampaneri1",13,13
"amitchampaneri1","andrewmorrisuk",2,2
"amitchampaneri1","gdprai",1,1
"amitjain_leo blog] telecom providers","codeisgo_com",1,1
"amtvmedia","boblovesliberty",1,1
"amtvmedia","stent_daniel",1,1
"an idea and need to make it go? meet the @steamhouseuk member making #5g a reality. #blog #start https","bcuadvantage",1,1
"anabalpei","chasiapacific",1,1
"anabenador could well be! - i have written quite a few controversial songs over the years, & this one about agenda 21 has been without doubt the most difficult to spread around https","marndin12",1,1
"anadoluagency","gokhankurtaran",1,1
"analuciaalves_","gibb491",1,1
"analystsantiago","analystsantiago",4,4
"analysysmason","davidmcelroyam",1,1
"analysysmason","gorkemyigitam",1,1
"analyticaglobal","gdprai",2,2
"analyticsfr","justbementalist",1,1
"analyticsgold","computing_news",2,2
"analyticsinme","gaming__sultan",1,1
"analyticsinme","justbementalist",1,1
"analyticsiot","jacobussystems",1,1
"anamcara2015","imchaffie",1,1
"anamcara2015","jamesfearon10",1,1
"anarchofilmprod","alanlaidler13",1,1
"and its members are now entering the phase of actual deployments, including pocs and trials https","telecomtv",1,1
"anderscorr","garysycheung",2,2
"anderscorr","rafcloverian",1,1
"anderscorr","sciiamchiamens1",1,1
"andi_staub","alternative200",1,1
"andi_staub","andrewmorrisuk",4,4
"andi_staub","corix_jc",10,10
"andi_staub","corixpartners",10,10
"andi_staub","dinisguarda",1,1
"andi_staub","lazybot6",10,10
"andi_staub","pidaripley",1,1
"andi_staub","reneekalia99",1,1
"andi_staub","sabinevdl",1,1
"andi_staub","sachatb",2,2
"andi_staub","technofactr",1,1
"andi_staub","techpearce2",1,1
"andi_staub","techsocialnet",2,2
"andi_staub","transform_sec",10,10
"andi_staub","txspectre",1,1
"andi_staub","ukintrapreneur",1,1
"andresvilarino","sally_ann_melia",1,1
"andresvilarino","techpearce4",1,1
"andrevandelft","royhull1",1,1
"andrewbyrom1","daverowson",1,1
"andrewbyrom1","djhreed67",1,1
"andrewbyrom1","girishsolanki",1,1
"andrewbyrom1","jamesspencerbru",1,1
"andrewbyrom1","lindajhoare",1,1
"andrewbyrom1","otleybid",1,1
"andrewbyrom1","otleycouncil",1,1
"andrewbyrom1","raygeorgesonl",1,1
"andrewbyrom1","robmcnallyuk",1,1
"andrewbyrom1","tenterdencallum",1,1
"andrewfaiola","gvf4satellite",1,1
"andrewfaiola","s_r_tunnicliffe",1,1
"andrewgilman","userexperienceu",1,1
"andrewgrill","alanmarketing",1,1
"andrewgrill","andrewgrill",3,3
"andrewgrill","huaweiuk",1,1
"andrewgrill","ianmcalvert",2,2
"andrewgrill","jcharrison",1,1
"andrewgrill","thomaspower",1,1
"andrewgrill","vesperuk",1,1
"andrewincontact","alecsocial",1,1
"andrewincontact","cyberdigitaltec",1,1
"andrewincontact","glprouk",1,1
"andrewincontact","graybluetech",1,1
"andrewincontact","thehighway2ai",1,1
"andrewpalmercgi","ikio_billions",1,1
"andrewpalmercgi","mark_gilmour",1,1
"andrewpalmercgi","zahidtg",1,1
"androidauth","diabeticgenius",1,1
"androidauth","harrietesi_",1,1
"androidauth","has1up",1,1
"androidauth","insightmobile",1,1
"androidauth","james41832",1,1
"androidauth","ssxhra",1,1
"androidauth","thekid_jayp",1,1
"androidauth","webdevkevb",1,1
"androidauth","wildwelshpete",1,1
"andy_g_sellars","amarabidali",3,3
"andy_g_sellars","csacatapult",1,1
